x,y,target,kfold
38.02179,-15.566325,4,2
-26.79292,-11.95813,8,3
-11.14314,-44.451527,1,3
-25.472904,-22.123735,8,3
46.226868,13.682178,4,2
-22.068724,67.25429,0,3
-23.503801,68.47256,0,3
-25.153036,5.1211476,8,3
38.074978,19.606842,9,2
66.10337,-25.238358,7,3
47.21006,-7.9780345,9,2
51.587055,-11.096973,9,2
-0.8320079,54.849766,6,2
23.338205,42.625824,6,3
-39.696,12.419288,3,3
-52.893585,-33.517185,2,3
6.138715,45.997265,6,3
-22.433952,67.51193,0,3
66.7645,-33.797672,7,3
1.8112217,7.736045,5,3
-3.7694893,-54.24015,1,3
-46.946907,9.993627,3,3
-51.939335,-37.24648,2,3
-34.133606,9.342014,3,3
64.82329,-28.790464,7,3
-11.92055,-54.760525,2,3
40.812725,-48.126785,7,3
-32.2903,45.39299,0,3
32.919945,-28.019634,9,2
37.579517,-21.36199,4,3
-47.246742,0.41561857,3,3
50.33389,26.852737,4,3
46.43318,-34.644207,7,3
7.576046,17.993639,5,3
-19.26179,52.176716,0,3
-2.4276237,-16.408964,1,3
56.74538,-34.62926,7,3
26.995459,2.0031166,4,3
-23.771248,51.99301,0,3
58.254395,-3.976263,4,3
26.402266,-4.411838,9,3
-32.188835,13.975122,3,3
38.277336,35.73978,6,3
48.57082,0.29449242,4,3
21.673927,48.805294,6,3
1.8571926,-19.420425,1,3
47.9995,3.5265677,4,3
4.594391,13.060598,5,3
-6.0348773,18.18033,5,3
-19.563517,-14.8418455,8,3
-26.266235,63.9349,0,3
-0.39279938,46.588387,6,3
45.43359,19.912733,9,3
53.53436,-29.12927,7,3
48.56495,-37.937286,7,3
57.20954,5.617908,4,3
48.818817,21.876272,4,3
-48.081524,17.124557,3,3
-38.210773,27.323206,5,3
53.56808,-6.8982987,9,3
-23.364338,69.31466,0,3
34.291943,-23.204168,9,3
-25.365286,62.467453,0,3
35.009678,-24.754532,9,3
42.295403,-40.632423,7,3
6.3979363,56.448345,6,3
-5.00629,-31.69683,1,3
-42.84812,12.696765,3,3
-28.290684,15.629816,3,3
-34.527557,54.77484,0,3
14.879682,53.053036,6,3
-6.868706,-35.732937,2,3
-2.5808854,20.137398,5,3
10.003454,52.844704,6,3
38.877342,9.216647,4,3
-31.935305,-21.203789,8,3
-25.10127,62.77601,0,3
22.62634,-24.641157,8,3
-3.9894722,12.185702,5,3
-27.887367,-40.866074,2,3
-48.29977,-36.23929,2,3
-22.8597,-39.50855,2,3
10.616683,44.765972,6,3
-18.02354,6.099397,8,3
-13.495776,15.500864,5,3
-15.646016,-0.7544269,8,3
-37.19528,49.876747,0,3
-43.384327,58.38503,0,3
-0.31777465,-41.78374,1,3
10.513777,-17.017025,2,3
-3.3013597,-44.82551,1,3
-39.53007,2.095898,3,3
59.97417,-35.307743,7,3
-31.500233,50.138443,0,3
2.8321927,-16.072016,1,3
-31.193045,8.004689,3,3
-20.850666,8.767298,8,3
20.824911,43.23751,6,3
-3.2206259,55.51366,6,3
2.4203062,-12.92861,1,3
-47.061333,0.9007159,3,3
-52.195557,-39.43034,2,3
-42.398552,9.413929,3,3
-1.8992498,-29.725765,1,3
-28.40697,24.184626,5,3
44.67493,12.789619,4,3
49.65037,19.511154,4,3
65.76845,-32.373203,7,3
-48.216633,5.023683,3,3
41.789467,17.607733,4,3
52.173912,-46.31553,7,3
6.290085,38.556595,6,3
-33.399548,53.64741,0,3
-35.949223,-39.20984,2,3
51.165955,0.793355,4,3
-26.397915,-39.473602,2,3
4.270555,4.642387,5,3
-51.53805,0.9583548,3,3
0.42641675,-57.558662,1,3
29.187893,-6.958227,9,3
-20.269028,-32.559723,2,3
10.160549,49.024876,6,3
34.747707,-45.415394,7,3
-51.60687,-36.30225,2,3
13.976936,56.407505,6,3
49.79079,24.5816,4,3
4.2338824,47.64743,6,3
-32.778175,17.64928,3,3
-38.094097,48.206715,0,3
13.985315,48.667576,6,3
-34.949936,-8.047754,8,3
-14.46408,40.57683,0,3
58.32152,-31.193481,7,3
9.221209,8.379793,5,3
5.9942794,-36.094536,2,3
-44.407337,-2.3182085,3,3
-21.487041,-15.31461,8,3
1.3827577,-10.200819,1,3
40.0699,13.752546,9,3
25.230013,48.16282,6,3
-11.703461,-41.483,1,3
61.548943,-28.66324,7,3
-36.699287,-35.833134,2,3
-0.80854255,-1.3842319,2,3
9.6718235,1.1529262,5,3
-12.950033,-41.061516,0,3
-23.040031,-31.989367,2,3
-20.399296,6.5829563,8,3
10.582879,5.583342,5,3
1.0877731,35.434307,6,3
-25.792328,-16.075165,8,3
25.855381,40.631844,6,3
56.356125,-0.15698893,4,3
-2.1915991,-37.541622,1,3
-24.716612,-20.169884,8,3
40.994656,34.11979,0,3
-0.4836895,-15.1531315,1,3
-0.4688688,-63.47963,1,3
59.74798,-30.754608,7,3
34.920532,10.547951,4,3
-22.380713,47.143845,0,3
2.0478961,49.398262,6,3
-0.5799968,-56.140095,1,3
9.478569,48.24376,6,3
1.1636641,45.16142,6,3
-21.985062,49.560772,0,3
40.021244,17.664204,4,3
62.488495,-24.790596,7,3
-5.599097,-38.76709,1,3
10.849123,36.0468,6,3
-1.4382455,7.056232,5,3
44.054085,5.4110107,4,3
-1.3294888,-18.307604,1,3
42.71169,-37.499695,7,3
-39.16811,-35.18114,2,3
32.235664,-32.275677,9,3
36.107666,-31.278408,4,3
-36.204323,61.18039,0,3
-2.5663402,-49.414215,1,3
-3.8827786,-59.568268,1,3
27.410145,-25.824121,9,3
39.643887,-6.7045655,4,3
42.091972,-42.6992,7,3
-31.976437,19.363924,3,3
-1.7928728,-58.569946,1,3
-6.2668195,3.4565327,3,3
-16.080038,16.853807,5,3
5.599224,33.419914,6,3
-53.829926,-40.06886,2,3
-6.2075377,-18.386763,1,3
31.219364,6.950003,4,3
-29.56906,26.022316,5,3
9.673305,47.20783,6,3
48.173897,29.24596,4,3
-31.779022,11.061741,3,3
26.136633,-26.721481,9,3
67.117004,-29.790878,7,3
-54.29322,-41.02031,2,3
-49.67744,-10.30905,3,3
36.616543,-39.914307,7,3
-20.73228,-34.802402,2,3
-8.072142,-15.544518,8,3
55.11091,-23.758757,7,3
-41.190487,9.761685,3,3
42.488575,24.112701,9,3
15.972477,46.74022,6,3
-2.0985243,41.1414,6,3
52.490032,6.232111,4,3
27.024818,-9.554643,9,3
-24.07463,66.55648,0,3
46.660786,-33.81529,7,3
10.938105,-52.148674,7,3
47.6975,-42.468895,7,3
-0.9210678,-52.62905,1,3
31.362198,11.475845,9,3
4.7041183,45.118385,6,3
16.90739,-32.645527,7,3
-15.845012,18.869934,5,3
-44.00811,-2.7636414,3,3
-28.09804,61.58053,0,3
34.586834,14.139581,9,3
44.122375,18.785034,4,3
-31.489798,12.472977,3,3
6.9762735,40.90803,6,3
-40.923244,57.17261,0,3
-2.7367427,-30.986164,1,3
45.751915,24.403948,9,3
-18.19312,-11.294721,8,3
-35.026615,1.7517108,3,3
0.6810234,10.772662,5,3
-45.431244,-37.95978,2,3
35.757595,-1.4976505,9,3
52.173206,1.9047996,4,3
6.5385504,12.480389,5,3
-3.4770286,-19.032927,1,3
-24.01008,-10.481648,8,3
-24.006603,58.154476,0,3
17.255728,-17.53224,3,3
54.4212,26.69906,4,3
52.59072,17.142454,7,3
-23.965618,-18.20382,8,3
55.249958,-21.328262,7,3
-8.205695,35.4682,5,3
-50.163574,-12.533868,3,3
50.940586,-26.54416,7,3
-34.328686,28.98355,5,3
29.72452,11.685375,4,3
37.696503,6.1415544,9,3
32.48059,-26.353764,9,3
49.52523,-26.414104,7,3
-25.599403,55.301384,0,3
6.7179027,34.630642,6,3
31.63511,4.079441,9,3
-23.573582,-17.329884,8,3
0.33188078,53.857296,6,3
-28.73978,14.531108,3,3
33.290356,4.0400577,9,3
-31.538397,-12.807815,8,3
39.082203,2.1558392,9,3
-5.141392,-53.683308,1,3
11.039054,-41.16809,2,3
2.2223647,57.87942,6,3
1.6816976,-43.090034,1,3
-31.258604,-7.1435595,8,3
38.24313,-47.091743,7,3
39.19824,-6.1377325,4,3
-21.433296,71.54498,8,3
-4.590632,-30.495584,1,3
55.761623,-24.632902,7,3
-20.197788,43.84297,0,3
38.876896,-9.62494,4,3
49.21919,-9.488865,9,3
-9.115329,-33.545837,2,3
14.131429,-44.297638,2,3
6.6846757,53.097378,6,3
34.02642,19.456608,9,3
-23.737661,65.02929,0,3
-23.821375,-12.392658,8,3
26.189842,-30.658167,9,3
37.636086,-44.209023,7,3
-8.645908,-43.19821,1,3
-0.7719468,-64.778885,1,3
-1.2451084,51.98832,6,3
17.937092,47.76439,6,3
12.216425,-32.562428,7,3
-34.81664,-35.399117,2,3
-0.7596788,54.38323,6,3
48.757896,23.552126,4,3
-30.472525,1.2306745,3,3
60.40217,-26.37859,7,3
6.835054,10.032565,5,3
-38.12112,56.281364,0,3
-26.677416,48.466602,0,3
-22.261694,49.18912,0,3
-41.806553,53.134487,0,3
-22.388247,5.285296,8,3
-21.210354,-10.89315,8,3
12.728053,46.17458,6,3
-23.32826,-47.848396,2,3
-53.651962,1.254575,3,3
7.551154,47.880028,6,3
-20.593616,64.22003,0,3
-2.0551121,-50.424118,1,3
5.7220864,10.297943,5,3
39.98293,-11.395022,4,3
-19.302162,-42.730713,2,3
10.547265,37.56395,6,3
-14.89546,39.672863,0,3
1.6860093,-29.54517,1,3
-13.563235,-5.3456116,8,3
-1.3513596,52.382656,6,3
-53.897236,-40.711926,2,3
44.168736,6.5795517,4,3
25.454994,-29.54879,9,3
34.82115,-15.326577,4,3
42.160126,9.262717,4,3
42.64346,-5.7682776,4,3
26.861599,8.872763,7,3
26.962587,-2.7207472,4,3
1.4501916,-57.275627,1,3
-9.1129465,-33.49852,2,3
-27.603138,56.053772,0,3
-50.89505,5.1314263,3,3
43.45803,2.5828667,4,3
-40.68585,-33.238476,2,3
32.691814,-10.672704,9,3
16.803488,49.075344,6,3
3.9741614,-61.107662,4,3
0.5912493,-13.377812,1,3
-31.009775,24.856497,3,3
-48.935078,3.8651786,3,3
-47.834164,-40.40746,2,3
-18.874918,57.23722,0,3
40.64641,7.367293,7,3
-34.642826,16.376022,3,3
38.388924,19.247599,9,3
7.5029526,10.285355,5,3
61.153114,-33.535984,7,3
-17.380007,-22.59052,8,3
-39.167366,36.698368,3,3
36.949696,13.614526,4,3
-52.72569,10.774041,3,3
-41.89365,11.620851,3,3
-14.277093,7.5604186,8,3
46.69305,2.6638172,4,3
55.736176,0.33007854,4,3
-27.933943,50.52615,0,3
20.413097,15.840825,3,3
40.330883,-3.663273,4,3
2.8233364,20.829725,5,3
45.73936,20.339386,4,3
3.6082678,-20.223572,1,3
-5.2326303,-57.28791,1,3
-9.4791155,-18.949564,2,3
-22.423988,-37.14985,2,3
24.863329,-25.358706,9,3
10.490752,-16.904898,2,3
-20.562864,-5.3619194,8,3
-1.8229767,-33.54227,1,3
-34.380756,-47.71833,2,3
24.592854,8.464278,7,3
-19.610456,4.359757,8,3
-19.046663,53.98202,0,3
41.92107,-6.0443616,4,3
32.258472,-14.795431,4,3
-1.5882994,-54.80889,1,3
42.129955,-6.2180967,4,3
-30.800356,1.5247711,3,3
38.585705,-44.75687,7,3
55.778507,-21.309221,7,3
-23.658344,-5.790009,8,3
48.912228,-29.950535,7,3
-18.065174,3.4004169,8,3
48.884487,-7.6383896,9,3
-1.3857627,-50.663174,1,3
59.367764,-31.686401,7,3
47.59137,-45.383324,7,3
-41.167236,-2.978961,3,3
29.609022,-35.579315,9,3
29.315258,-42.90304,7,3
-44.496235,-42.898865,2,3
11.446559,40.34447,6,3
56.228954,-32.220577,7,3
-41.966965,-36.135643,2,3
36.995308,-28.02897,9,3
-18.041477,-26.321978,2,3
3.8703985,-11.18334,1,3
10.390189,5.8503137,5,3
-0.42694524,-17.546385,1,3
-36.76123,24.670425,5,3
42.822956,-42.27284,7,3
48.28488,-32.528225,7,3
-37.55751,-36.79044,2,3
0.9455582,14.278245,5,3
15.58908,-31.631882,7,3
-48.82592,-9.45186,3,3
-17.57962,-7.2027583,8,3
-16.602478,-28.303144,5,3
20.40071,40.19867,6,3
33.28024,17.628595,9,3
-28.66933,-23.352295,8,3
35.548492,-0.9021781,9,3
-5.2197676,-51.485943,1,3
-39.489964,-43.35085,2,3
-15.776544,-2.5445926,8,3
2.2426593,-49.583,1,3
-0.087503426,-40.255695,1,3
-18.5899,24.950647,5,3
11.528376,-29.848047,7,3
5.3510494,52.831287,6,3
-22.132692,-16.178926,8,3
11.173037,51.53323,6,3
-34.027397,-10.858113,8,3
28.956434,-32.43098,9,3
0.6442424,47.724457,6,3
51.341663,23.254559,4,3
-30.461601,-10.708878,8,3
53.097336,-39.801403,7,3
-50.68366,-33.274323,2,3
6.4999576,12.707502,5,3
4.5576787,33.63425,6,3
-5.6503954,-61.476837,1,3
64.54666,-27.786055,7,3
-30.22718,18.178291,3,3
30.84064,-25.662277,9,3
41.3508,-35.8279,7,3
58.658295,0.89110804,4,3
8.897321,50.482452,6,3
43.078575,22.687012,9,3
42.500633,-2.8647182,4,3
-50.437817,9.742319,3,3
53.29377,24.83664,4,3
-16.017595,10.957909,5,3
60.362167,-29.085306,7,3
26.1772,4.839361,9,3
-34.222794,-10.644575,8,3
43.509377,19.115925,4,3
-45.53973,-40.58323,2,3
49.685493,-30.64789,7,3
-21.114151,62.69535,0,3
-47.336838,-43.164017,2,3
-33.556183,-41.082027,2,3
50.47112,-21.316597,7,3
5.7211037,50.6403,6,3
-39.91712,13.401282,3,3
-3.648772,-42.20086,1,3
30.24145,-26.006647,9,3
2.0972197,6.035704,5,3
-28.008186,13.739623,3,3
21.742395,51.135033,6,3
-2.9732969,-64.20145,1,3
-30.525167,-0.09570725,3,3
-24.933674,-2.167713,8,3
48.161823,-10.498097,9,3
1.2942816,-30.329319,1,3
54.45776,-11.106304,9,3
27.950706,8.94653,9,3
-23.04642,66.892136,0,3
29.173494,-34.402985,9,3
-29.004368,63.033592,0,3
-0.64441663,-19.850576,1,3
-1.967676,-58.952057,1,3
56.852783,-34.839916,7,3
-6.451217,23.323483,5,3
0.50363106,-57.331768,1,3
-4.2258096,-39.932255,1,3
-39.75864,-42.271538,2,3
51.263058,14.132195,9,3
-42.041744,9.849454,3,3
-17.602491,19.576818,5,3
-28.11489,64.62567,0,3
50.566082,-31.266842,7,3
-4.673175,48.809597,6,3
-36.025997,63.22946,0,3
-34.240376,61.81606,0,3
0.38485518,-28.958693,1,3
-32.785667,-48.67767,2,3
17.97912,47.79011,6,3
-1.0252714,40.6308,6,3
-32.819542,23.77045,3,3
30.780157,13.765131,4,3
-41.221977,-3.1193986,3,3
-5.010311,-24.411566,1,3
-11.977683,21.083979,5,3
50.218052,-24.578094,7,3
-26.735422,64.68656,0,3
10.71544,-51.271225,7,3
42.88921,-31.013556,9,3
-41.584396,3.4779418,3,3
26.91249,-0.74824214,4,3
-40.023506,-3.901332,3,3
-38.501583,62.566376,0,4
26.167278,-13.335325,9,3
34.59677,-9.488972,7,3
-30.328234,16.904955,3,3
28.915773,-8.468055,4,3
-16.505243,24.017683,5,3
-36.82008,24.733257,5,3
-20.279427,28.741823,5,3
49.00751,-18.883455,7,3
-12.131126,-36.73666,6,3
38.985504,-8.587607,4,3
-4.29411,-27.13158,1,3
-25.221504,-14.559912,8,3
-8.361477,-53.516407,1,3
45.85033,16.70204,9,3
45.20928,-38.443935,7,3
-26.956863,-42.9233,2,3
-7.406997,-46.916744,1,3
55.51235,-27.280876,7,3
-30.168125,54.68682,0,4
36.289288,-24.765053,9,3
1.96961,-11.546162,1,3
48.98547,-3.4676454,4,3
26.198519,4.8678756,9,3
-0.42326346,-11.60496,1,3
-0.4619989,-64.435585,1,3
2.4741535,-17.452965,1,3
-25.110638,-5.780462,8,3
-40.11586,-33.900475,2,3
-42.484303,11.434542,3,3
30.867039,-30.183815,9,3
0.6554576,43.26271,6,3
-24.629175,-15.791329,8,3
38.734993,22.507132,5,3
-27.776527,-12.515901,8,3
48.857796,-35.5904,7,4
-2.4779234,20.302757,5,3
-51.998398,-38.81587,2,3
-26.12118,7.3285413,2,3
44.331318,-33.653534,7,4
-34.043087,32.12724,5,3
-1.6688606,-59.416454,1,3
-26.277243,-17.347536,8,3
-23.369072,66.186714,0,4
3.2881427,-10.663563,1,3
2.7603245,-22.658844,6,3
-19.569294,28.842157,5,3
-28.987167,-40.760567,2,3
-25.168547,65.58626,0,4
-35.702824,67.99558,0,4
-45.3851,-14.611654,2,3
-7.5519595,-23.835556,1,4
7.9281282,-61.360558,4,3
8.950303,36.407684,6,3
24.913343,9.146179,7,4
35.502666,18.986057,9,3
30.535938,-21.66761,9,3
4.1647053,51.729828,6,3
-12.475413,22.340609,8,3
-37.128872,-32.4129,2,4
-44.07816,-4.5318155,3,4
-20.312307,3.5502443,8,3
-53.73196,-36.860146,2,4
25.307022,-1.5690875,4,3
7.2717266,41.225758,6,3
-40.962425,18.535566,3,4
55.966755,0.15137044,4,3
48.150124,-8.162365,9,3
-40.09574,15.420237,3,4
51.641857,26.482687,4,3
47.402214,-29.459711,7,4
27.988855,7.1209836,9,3
-6.3580346,-56.56841,1,4
-27.717224,-16.806013,8,3
30.458124,-9.212693,9,3
-28.56013,25.832365,5,3
35.903915,-15.903445,4,3
-37.6083,11.906764,3,4
34.522865,1.8049691,9,3
10.971247,54.74579,6,3
-35.297504,18.793129,3,4
-26.12477,59.242085,0,4
-0.7400245,-62.000336,1,4
45.772957,-0.7906093,4,3
-40.915432,53.30437,0,4
14.828584,-40.30617,2,4
-13.011941,-45.131023,3,4
-2.9885166,-17.67953,1,4
49.502613,25.076254,4,3
-28.50983,-5.838198,8,3
-37.030186,-38.711555,2,4
17.68931,7.251962,7,4
8.343665,-60.09892,4,3
-25.368286,-17.06172,8,3
-19.716578,42.493168,0,4
-20.776762,-19.27753,8,3
7.274493,29.374905,5,3
30.393484,14.919747,4,3
-22.17368,-48.523632,2,4
41.23693,-39.33234,7,4
50.939243,-27.569183,7,4
-17.860703,-22.214603,8,4
37.931248,-10.936434,4,4
-23.778479,-20.424295,8,4
11.966393,55.580837,6,3
-37.06295,54.027798,0,4
62.4627,-18.560848,4,4
-17.827969,-21.12909,8,4
46.31025,7.146599,4,4
-50.916527,-8.118332,3,4
-37.29075,-37.732098,2,4
-39.230656,14.342429,3,4
59.921383,-30.480951,7,4
45.99723,2.4974394,4,4
-62.20927,-17.45085,8,4
24.717161,-1.5287308,4,4
-47.980247,16.592577,3,4
5.830166,31.964722,4,4
43.20971,-1.3759577,4,4
43.676487,12.749894,4,4
-45.53627,14.781078,3,4
11.164204,49.586727,6,4
-1.3556119,-51.728584,1,4
-2.31864,-29.469234,1,4
-17.374502,-3.9686666,8,4
-31.067469,-13.97436,8,4
-24.115843,65.80523,0,4
26.257235,-37.85231,9,3
31.690168,-10.820187,9,3
5.245627,4.3833046,5,3
-1.6952031,33.80684,6,4
-34.03814,45.148182,0,4
11.037091,5.3907123,5,3
-1.1028591,-64.48267,1,4
-32.175167,16.67646,3,4
41.81401,13.375699,9,4
5.076011,54.096996,6,4
17.360838,45.829464,6,4
28.323143,9.341092,9,4
8.404532,9.204937,5,3
-6.241741,-16.481659,5,3
5.5160875,-14.002066,1,4
2.6806164,-37.69265,4,4
-1.0495598,-15.673006,1,4
-2.6538405,-33.92905,1,4
49.37183,16.638203,9,4
51.503857,-44.93995,7,4
41.988808,-39.713726,7,4
-43.03075,5.802511,3,4
54.049957,-9.24617,9,4
-16.433584,-0.041669983,8,4
-5.429222,-59.05469,1,4
-20.446943,7.128726,8,4
48.51645,-4.5925226,4,4
-54.9301,-33.871723,2,4
-32.29641,58.82554,0,4
-27.405434,-4.374774,8,4
-2.6580522,-21.799608,1,4
12.859404,47.12057,6,4
-34.05026,-4.3300934,8,4
-49.39774,2.5246217,3,4
38.505043,-43.25397,7,4
6.7023606,2.20449,0,4
-28.954454,21.067595,3,4
37.506504,-18.374403,4,4
-32.257465,8.18444,3,4
-38.714535,52.788998,0,4
-32.391514,26.32631,5,3
40.558346,12.347739,9,4
-4.412664,-37.400455,1,4
-14.901962,-5.229973,8,4
-36.51938,4.5928144,5,3
6.5598083,53.60244,6,4
38.105114,34.974327,6,4
-4.8264804,-36.959255,1,4
-28.144981,28.196136,5,3
48.696636,-41.860504,7,4
40.09526,4.9791203,9,4
51.69281,-38.569542,7,4
-20.376648,14.57248,8,4
26.4822,-34.18332,9,4
3.5123894,-15.382189,1,4
-7.6957464,-52.003914,1,4
-32.65437,9.741421,3,4
5.5942864,9.969966,5,3
41.993282,-4.5819836,4,4
14.12086,-44.78524,2,4
-30.814709,-47.497246,2,4
-12.29706,-41.505585,1,4
50.231552,-24.350994,7,4
-18.362946,65.83625,0,4
-17.75034,65.21676,6,4
-32.557724,45.725258,0,4
-4.4418416,14.449132,5,3
3.940224,-19.44763,1,4
45.09035,13.9108,4,4
4.067961,-14.807201,1,4
-38.173843,36.860878,5,4
-34.73947,49.356384,0,4
-51.78688,-40.557148,2,4
-25.915789,-16.096062,8,4
-38.11911,27.452967,5,4
-39.462257,24.78398,9,4
28.011286,-42.81439,7,4
-27.816706,-20.028732,8,4
-33.54042,53.783916,0,4
43.949158,18.22831,4,4
29.240519,45.81471,6,4
-46.59504,-35.651047,2,4
-21.570078,58.19113,0,4
10.075965,-30.484568,7,4
43.812298,-31.957401,7,4
-2.3454547,-43.49173,7,4
44.840717,11.260389,4,4
-8.78709,21.047655,5,4
-7.140333,17.578743,5,4
38.73784,-1.5725871,4,4
-2.4579842,-21.757269,1,4
26.981619,-37.42436,9,4
-51.921444,11.685631,3,4
-36.003006,57.748653,0,4
39.060005,-8.651937,4,4
3.9085088,34.901768,6,4
39.832066,-40.883717,7,4
-52.118965,-1.8702627,3,4
-19.85462,67.288,0,4
-54.942204,-39.618427,2,4
-5.1487393,-52.91057,1,4
-41.52359,-39.82062,2,4
27.759712,1.063243,4,4
34.40225,14.493849,9,4
48.14587,-8.790768,9,4
-6.791509,-45.284058,1,4
-39.118896,28.037766,5,4
31.850193,11.247748,9,4
40.659756,19.697556,4,4
-0.02316911,-16.710924,1,4
-32.143284,49.448647,0,4
37.298664,-7.0969877,4,4
-0.1588581,-9.986371,1,4
52.666073,6.5204506,4,4
2.0211875,-12.135864,1,4
49.443237,-40.970745,7,4
-2.154931,45.924324,6,4
32.154522,-28.654366,9,4
-21.495731,-49.968056,2,4
-21.223516,-41.936234,1,4
-19.908358,26.878578,5,4
-1.136443,-23.339523,1,4
40.12888,13.863465,9,4
31.454485,-34.32963,9,4
66.87397,-32.71416,7,4
-3.216122,-29.889547,1,4
2.170887,-21.511463,1,4
-36.344944,52.587074,0,4
1.4660015,5.351227,5,4
53.92341,-21.746254,7,4
9.655691,-21.058453,2,4
66.14025,-33.860176,7,4
-38.54812,-44.817505,2,4
-39.64297,1.3528275,3,4
2.346121,-33.765022,1,4
35.189976,6.880668,9,4
-15.661688,-8.540988,8,4
-51.394894,-34.692493,2,4
16.402634,-30.420532,7,4
-40.33826,-33.74211,2,4
19.765324,-7.890095,4,4
26.523666,43.71953,6,4
54.480892,-21.32046,7,4
56.56538,-9.48132,9,4
23.43815,-6.3754764,4,4
-5.9394097,-43.9556,1,4
0.23705381,43.709007,6,4
-1.5336477,45.241848,6,4
38.445545,-10.127637,4,4
37.159096,-8.723276,4,4
-28.50634,14.578947,3,4
31.320183,-7.88533,9,4
-6.210323,-33.008003,1,4
7.0375457,-60.969925,4,4
36.150715,37.149147,6,4
-28.63917,-21.718292,8,4
43.672794,14.956343,4,4
-5.7624435,-28.529125,8,4
-27.51707,-42.113003,2,4
53.946205,-25.47031,7,4
50.88236,-35.2138,7,4
-28.06464,-20.415058,8,4
28.175858,-42.32156,7,4
0.09839643,-47.857628,1,4
46.46443,-37.51441,7,4
38.421345,10.777945,4,4
7.757499,39.869713,6,4
-38.03564,-42.525482,2,4
48.936115,-44.515114,7,4
-17.784046,29.989443,5,4
-5.1941385,-42.6088,1,4
-20.46036,23.797012,5,4
-28.314503,-14.985523,8,4
52.198692,-11.477079,9,4
0.8597988,56.56253,6,4
-49.448345,-38.669476,2,4
-41.857655,-0.7663147,3,4
5.903386,-14.6732435,1,4
44.693592,22.620075,9,4
-23.381964,-40.328632,2,4
27.925547,8.823369,7,4
2.9231472,32.93662,4,4
31.440002,-46.21148,7,4
55.685066,-31.023876,7,4
-32.93982,3.2827826,3,4
38.26451,3.5353186,9,4
-44.96494,-35.324413,2,4
-15.9048,-8.359346,8,4
-23.479448,70.246445,0,4
-47.048885,-37.877834,2,4
7.2298803,5.1487923,5,4
-23.20077,-8.027826,8,4
2.8840563,7.215749,5,4
21.907703,41.18792,6,4
-2.420752,-36.997715,1,4
35.438293,18.84242,9,4
-23.32946,63.161278,0,4
3.3337502,-43.899265,7,4
-14.62527,-1.7447288,8,4
-42.11435,14.983887,3,4
-21.814491,53.157692,0,4
41.74478,-1.0437515,4,4
0.8242622,-13.738559,1,4
33.463852,-18.153934,4,4
22.38773,-33.90513,8,4
-42.955658,58.476173,0,4
7.28382,42.913082,6,4
14.636726,49.000267,6,4
-32.224457,-11.257012,8,4
62.30268,-24.779013,7,4
3.8577552,47.227623,6,4
1.8786013,43.30058,6,4
-28.169601,-10.715048,8,4
-33.21907,23.483162,3,4
7.950655,-61.2338,4,4
2.3852274,-8.778092,1,4
-27.056067,-21.404032,8,4
-19.135767,25.894026,5,4
50.223167,-23.957064,7,4
32.117306,-26.231466,9,4
-23.559431,27.511208,3,4
33.96603,-18.179304,4,4
-36.272194,59.73258,0,4
-39.336037,26.112377,5,4
-0.40565372,4.269771,5,4
9.379563,45.25997,6,4
45.180187,4.5890813,4,4
-29.808182,28.586218,9,4
17.661158,7.2490077,7,4
-33.98903,1.5373833,3,4
30.199425,-29.443287,9,4
-6.206396,-46.381027,1,4
-2.2603536,6.8980293,5,4
-33.075054,-48.519093,2,4
-29.148314,56.28903,0,4
-0.68253577,-26.769444,1,4
-51.52122,-9.917976,3,4
13.760226,18.708075,3,4
53.50506,-7.980548,9,4
-33.591022,19.233883,3,4
40.186806,3.621878,9,4
-34.025684,11.244928,3,4
-31.105814,5.549081,3,4
30.658175,5.9382415,4,4
0.010373016,40.61179,6,4
-2.335472,-59.938046,1,4
6.0551147,53.76578,6,4
30.291542,-21.848454,9,4
-42.391586,17.81111,3,4
0.10578615,-62.24466,1,4
-37.70345,6.9383817,3,4
-7.3361077,-49.846012,1,4
-35.78747,68.863754,0,4
40.63541,-44.410957,7,4
-27.145432,62.654152,0,4
50.69512,-39.56127,7,4
-2.982791,-26.792448,1,4
41.33056,-43.610165,7,4
-34.494114,31.884794,5,4
-36.02932,63.185528,0,4
2.6300032,43.170025,6,4
-35.054985,57.28948,0,4
5.12191,35.22151,6,4
-41.67624,12.261922,3,4
6.077547,34.94727,6,4
-36.201893,-8.380878,8,4
-10.394325,19.420595,5,4
-2.6535084,-47.51361,1,4
-12.031786,19.300325,5,4
-15.727195,4.2497087,8,4
30.371607,-9.331419,9,4
-32.074837,-49.93819,2,4
10.752748,-51.315453,7,4
11.724285,-22.396324,2,4
40.291912,34.14882,0,4
-5.588241,-58.17334,1,4
-25.305325,-20.442997,8,4
5.065381,4.945985,5,4
-23.142284,21.246025,5,4
-52.71446,-1.9559994,3,4
-48.75785,-36.860134,2,4
36.892433,0.5357034,9,4
28.826017,-44.51248,7,4
-3.0337133,-18.241882,1,4
-41.913467,1.3459582,3,4
25.00355,0.5854499,4,4
-1.5219845,48.612118,6,4
-15.065573,-22.544075,8,4
30.74542,3.8269877,9,4
-29.249365,0.88592225,3,4
-36.348083,-0.16506684,3,4
44.01795,-4.2005453,4,4
38.283768,-46.323788,7,4
52.666634,-37.887077,7,4
47.49764,-40.02781,7,4
